,Breach Type Description_Both,Breach Type Description_Electronic,Breach Type Description_Paper,Breach Type Description_Undefined,Date Reported To OCA,Organization Name,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen,Organization Categories
4702,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4703,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4704,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4705,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4706,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4707,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4708,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4709,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4710,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4711,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4712,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4713,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4714,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4715,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4716,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4717,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4718,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4719,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4720,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4721,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4722,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4723,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4724,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4725,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4726,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4727,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4728,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4729,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4730,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4731,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4732,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4733,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4734,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4735,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4736,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4737,0.0,0.0,0.0,1.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4738,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4739,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4740,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4741,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4742,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4743,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4744,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4745,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4746,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4747,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4748,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4749,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4750,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4751,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4752,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4753,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4754,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4755,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4756,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4757,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4758,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4759,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4760,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4761,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4762,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4763,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4764,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4765,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4766,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4767,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,11.0,False,False,False,True,False,False,False,Technology
4768,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,2.0,False,False,False,True,False,False,False,Technology
4769,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4770,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4771,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,4.0,False,False,False,True,False,False,False,Technology
4772,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,7.0,False,False,False,True,False,False,False,Technology
4773,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4774,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,10.0,False,False,False,True,False,False,False,Technology
4775,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4776,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,7.0,False,False,False,True,False,False,False,Technology
4777,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4778,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,2.0,False,False,False,True,False,False,False,Technology
4779,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4780,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,6.0,False,False,False,True,False,False,False,Technology
4781,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,11.0,False,False,False,True,False,False,False,Technology
4782,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,2.0,False,False,False,True,False,False,False,Technology
4783,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4784,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,6.0,False,False,False,True,False,False,False,Technology
4785,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4786,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4787,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4788,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4789,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4790,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4791,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4792,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4793,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4794,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4795,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,5.0,False,False,False,True,False,False,False,Technology
4796,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,4.0,False,False,False,True,False,False,False,Technology
4797,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,41.0,False,False,False,True,False,False,False,Technology
4798,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4799,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,3.0,False,False,False,True,False,False,False,Technology
4800,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4801,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4802,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4803,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4804,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,2.0,False,False,False,True,False,False,False,Technology
4805,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,26.0,False,False,False,True,False,False,False,Technology
4806,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4807,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4808,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,4.0,False,False,False,True,False,False,False,Technology
4809,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4810,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4811,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,2.0,False,False,False,True,False,False,False,Technology
4812,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,3.0,False,False,False,True,False,False,False,Technology
4813,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4814,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,2.0,False,False,False,True,False,False,False,Technology
4815,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4816,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4817,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,1.0,False,False,False,True,False,False,False,Technology
4818,0.0,0.0,1.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,2.0,False,False,False,True,False,False,False,Technology
4819,0.0,1.0,0.0,0.0,2013-10-25,Cape Cod Cooperative Bank,False,2.0,False,False,False,True,False,False,False,Technology
4820,0.0,1.0,0.0,0.0,2013-10-25,"TD Bank, N.A.",False,2.0,False,False,False,True,True,False,False,Finance
4821,0.0,1.0,0.0,0.0,2013-10-28,"TD Bank, N.A.",False,6.0,True,True,False,False,True,False,False,Finance
4822,0.0,1.0,0.0,0.0,2013-10-28,Savers Bank,False,11.0,False,False,False,True,False,False,False,Finance
4823,0.0,1.0,0.0,0.0,2013-10-28,Bank of America,False,1.0,False,False,True,False,True,False,False,Technology
4824,0.0,1.0,0.0,0.0,2013-10-28,Yusen Logistics Inc.,False,16.0,True,False,False,False,True,False,True,Corporation
4825,0.0,1.0,0.0,0.0,2013-10-28,Boston College,False,32.0,False,True,False,False,False,False,False,Corporation
4826,0.0,1.0,0.0,0.0,2013-10-28,St. Mary's Credit Union,False,41.0,False,False,False,True,False,False,False,Healthcare
4827,0.0,1.0,0.0,0.0,2013-10-28,Dun & Bradstreet Corporation,False,41.0,True,False,False,False,True,False,False,Corporation
4828,0.0,1.0,0.0,0.0,2013-10-28,Good Samaritan Medical Center,False,19.0,True,False,False,False,True,False,False,Technology
4829,0.0,1.0,0.0,0.0,2013-10-28,Rotech Healthcare Inc.,False,41.0,True,False,False,False,True,False,True,Technology
4830,0.0,1.0,0.0,0.0,2013-10-30,American Express Company,False,8.0,False,False,False,True,False,False,False,Technology
4831,0.0,1.0,0.0,0.0,2013-11-01,Bay State Savings Bank,False,1.0,False,False,False,True,False,False,False,Finance
4832,0.0,1.0,0.0,0.0,2013-11-01,Eagle Bank,False,6.0,False,False,False,True,False,False,False,Finance
4833,0.0,1.0,0.0,0.0,2013-11-01,"Benecon Group, Inc.",False,1.0,True,False,False,False,False,False,False,Corporation
4834,0.0,1.0,0.0,0.0,2013-11-01,"Harbor Freight tools USA, Inc.",False,41.0,False,True,False,False,False,False,False,Corporation
4835,0.0,1.0,0.0,0.0,2013-11-01,Westport Federal Credit Union,False,2.0,False,True,False,False,False,False,False,Healthcare
4836,0.0,1.0,0.0,0.0,2013-11-01,Savers Bank,False,1.0,False,False,False,True,False,False,False,Finance
4837,0.0,1.0,0.0,0.0,2013-11-01,"TD Bank, N.A.",False,3.0,True,False,False,False,True,False,False,Finance
4838,0.0,1.0,0.0,0.0,2013-11-04,Adams Community Bank,False,1.0,False,True,False,False,False,False,False,Finance
4839,0.0,1.0,0.0,0.0,2013-11-04,Thrivent Financial for Lutherans,False,1.0,True,False,False,False,True,False,False,Healthcare
4840,0.0,1.0,0.0,0.0,2013-11-04,Western Union Company,False,41.0,False,False,False,True,True,False,False,Corporation
4841,0.0,1.0,0.0,0.0,2013-11-05,Salem Five Cents Savings Bank,False,1.0,False,False,False,True,False,False,False,Finance
4842,0.0,1.0,0.0,0.0,2013-11-06,The Commonwealth of MA - DCJIS,False,1.0,True,False,False,False,False,False,False,Corporation
4843,0.0,1.0,0.0,0.0,2013-11-07,Toyota Financial Services,False,1.0,False,True,False,False,True,False,False,Healthcare
4844,0.0,1.0,0.0,0.0,2013-11-07,Kates Barlow PC,False,3.0,True,True,False,False,True,False,False,Other
4845,0.0,1.0,0.0,0.0,2013-11-07,American Express Company,False,7.0,False,False,False,True,False,False,False,Technology
4846,0.0,1.0,0.0,0.0,2013-11-08,Bay State Savings Bank,False,2.0,False,False,False,True,False,False,False,Finance
4847,0.0,1.0,0.0,0.0,2013-11-08,Eagle Bank,False,3.0,False,False,False,True,False,False,False,Finance
4848,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,4.0,False,False,False,True,False,False,False,Finance
4849,0.0,0.0,1.0,0.0,2013-11-08,Eastern Bank,False,41.0,False,False,False,True,False,False,False,Finance
4850,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,2.0,False,False,False,True,False,False,False,Finance
4851,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
4852,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
4853,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
4854,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
4855,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,16.0,False,False,False,True,False,False,False,Finance
4856,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
4857,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,7.0,False,False,False,True,False,False,False,Finance
4858,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
4859,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,16.0,False,False,False,True,False,False,False,Finance
4860,0.0,0.0,1.0,0.0,2013-11-08,Eastern Bank,False,9.0,False,False,False,True,False,False,False,Finance
4861,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,6.0,False,False,False,True,False,False,False,Finance
4862,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,4.0,False,False,False,True,False,False,False,Finance
4863,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,4.0,False,False,False,True,False,False,False,Finance
4864,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,17.0,False,False,False,True,False,False,False,Finance
4865,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,41.0,False,False,False,True,False,False,False,Finance
4866,0.0,1.0,0.0,0.0,2013-11-08,Eastern Bank,False,1.0,False,False,False,True,False,False,False,Finance
