,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
2689,2012-09-07,Experian,Electronic,False,3.0,True,True,False,True,True,False,False
2690,2012-09-07,Marriott Westchester Hotel,Electronic,False,16.0,False,False,False,True,True,False,False
2691,2012-09-07,Salem Five,Electronic,False,3.0,False,False,False,True,False,False,False
2692,2012-09-07,GoTickets.com,Electronic,False,22.0,False,False,False,True,True,False,False
2693,2012-09-07,Wounded Warrior Project,Electronic,False,2.0,True,False,False,True,True,False,True
2694,2012-09-09,Prudential Financial,Paper,True,1.0,True,True,False,False,True,False,False
2695,2012-09-10,TD Bank N.A.,Electronic,False,8.0,False,False,False,True,True,False,False
2696,2012-09-10,Bristol County Savings Bank,Electronic,False,4.0,False,False,False,True,False,False,False
2697,2012-09-10,Nationwide,Undefined,False,7.0,True,False,False,False,True,False,False
2698,2012-09-10,Tiffany & Co.,Electronic,False,124.0,True,True,False,False,True,False,False
2699,2012-09-11,Eastern Bank,Electronic,False,67.0,False,False,False,True,False,False,False
2700,2012-09-11,American Express,Electronic,False,15.0,False,False,False,True,False,False,False
2701,2012-09-11,American Express,Electronic,False,12.0,False,False,False,True,False,False,False
2702,2012-09-11,Savers Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2703,2012-09-11,Savers Bank,Electronic,False,2.0,False,False,False,True,False,False,False
2704,2012-09-11,St. Mary's Credit Union,Electronic,False,21.0,False,False,False,True,False,False,False
2705,2012-09-11,Vanguard,Electronic,False,185.0,True,False,False,False,False,False,False
2706,2012-09-12,MetLife,Paper,False,1.0,True,False,False,False,False,False,False
2707,2012-09-12,Newburyport Five Cents Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2708,2012-09-12,Webster Five,Electronic,False,20.0,False,False,False,True,False,False,False
2709,2012-09-13,American Express,Electronic,False,58.0,False,False,False,True,False,False,False
2710,2012-09-13,Experian,Electronic,False,1.0,True,True,False,True,True,False,False
2711,2012-09-13,American Express,Electronic,False,19.0,False,False,False,True,False,False,False
2712,2012-09-14,Toyota Financial Services,Paper,False,1.0,False,True,False,False,True,False,False
2713,2012-09-14,Toyota Financial Services,Paper,False,1.0,False,True,False,False,True,False,False
2714,2012-09-14,Newburyport Five Cents Savings Bank,Electronic,False,2.0,False,False,False,True,False,False,False
2715,2012-09-14,PeoplesBank,Electronic,False,19.0,False,False,False,True,False,False,False
2716,2012-09-14,Savers Bank,Electronic,False,2.0,False,False,False,True,False,False,False
2717,2012-09-14,Adams Community Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2718,2012-09-14,Bristol County Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2719,2012-09-17,United Services Automobile Association,Electronic,False,1.0,False,False,True,False,False,False,False
2720,2012-09-17,Salem Five,Electronic,False,3.0,False,False,False,True,False,False,False
2721,2012-09-17,50CAN,Electronic,False,1.0,True,False,False,False,True,False,True
2722,2012-09-17,"The National Conference for Community and Justice of Connecticut and Western Massachusetts, Inc.",Paper,False,42.0,False,True,False,True,False,False,False
2723,2012-09-17,Discover,Electronic,False,191.0,False,False,False,True,False,False,False
2724,2012-09-17,American General Life Companies,Electronic,False,1.0,True,False,False,False,True,False,False
2725,2012-09-17,CoWorx Staffing Services LLC,Electronic,False,9.0,True,False,False,False,False,False,False
2726,2012-09-17,American Express,Electronic,False,5.0,False,False,False,True,False,False,False
2727,2012-09-18,American Express,Electronic,False,4.0,False,False,False,True,False,False,False
2728,2012-09-19,Fidelity Investments,Both,False,1.0,True,False,False,False,True,False,False
2729,2012-09-19,Middlesex Savings Bank,Electronic,False,16.0,False,False,False,True,False,False,False
2730,2012-09-21,American Express,Electronic,False,4.0,False,False,False,True,False,False,False
2731,2012-09-21,American Express,Electronic,False,14.0,False,False,False,True,False,False,False
2732,2012-09-21,American Express,Electronic,False,137.0,False,False,False,True,False,False,False
2733,2012-09-21,FEI Company,Electronic,False,14.0,True,True,False,False,True,False,True
2734,2012-09-24,Salem Five,Electronic,False,1.0,False,False,False,True,False,False,False
2735,2012-09-24,Bristol County Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2736,2012-09-24,Fujifilm,Electronic,False,5.0,True,False,True,False,True,False,False
2737,2012-09-24,Hallmark Health,Paper,False,3.0,False,True,False,False,False,False,False
2738,2012-09-24,Fidelity Investments,Electronic,False,1.0,True,False,False,False,True,False,False
2739,2012-09-24,Rockland Trust,Both,False,296.0,False,False,False,True,False,False,False
2741,2012-09-26,UnitedHealth Group,Paper,False,5.0,True,False,False,False,True,False,False
2742,2012-09-27,Western Union,Electronic,False,3.0,False,False,False,True,True,False,False
2743,2012-09-27,American Express,Electronic,False,1409.0,False,False,False,True,False,False,False
2744,2012-09-27,American Express,Electronic,False,3.0,False,False,False,True,False,False,False
2745,2012-09-28,American Express,Electronic,False,56.0,False,False,False,True,False,False,False
2746,2012-09-28,Bristol County Savings Bank,Electronic,False,3.0,False,False,False,True,False,False,False
2747,2012-09-28,Pilgrim Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2748,2012-09-28,Savers Bank,Electronic,False,2.0,False,False,False,True,False,False,False
2749,2012-09-28,Adams Community Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2750,2012-09-30,American Express,Electronic,False,6.0,False,False,False,True,False,False,False
2751,2012-10-01,Bristol County Savings Bank,Electronic,False,9.0,False,False,False,True,False,False,False
2752,2012-10-01,Bristol County Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2753,2012-10-01,Bristol County Savings Bank,Electronic,False,3.0,False,False,False,True,False,False,False
2754,2012-10-01,Savers Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2755,2012-10-01,Savers Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2756,2012-10-01,Capital One,Undefined,False,1.0,False,True,False,False,True,False,False
2757,2012-10-01,Pilgrim Bank,Electronic,False,7.0,False,False,False,True,False,False,False
2758,2012-10-01,Saint Vincent Hospital,Electronic,False,8.0,True,True,False,False,True,False,False
2759,2012-10-01,Anthem BlueCross BlueShield,Electronic,False,1.0,True,False,False,False,False,False,False
2760,2012-10-01,State Farm Mutual Automobile Company,Both,False,4.0,True,False,False,False,True,False,False
2761,2012-10-01,Marlborough Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2762,2012-10-01,Mutual One Bank,Electronic,False,3.0,False,False,False,True,False,False,False
2763,2012-10-01,Lee Bank,Paper,False,1.0,False,True,False,False,True,False,False
2764,2012-10-02,Department of Developmental Services,Paper,False,249.0,True,False,False,False,False,False,False
2765,2012-10-02,Brigham and Women's Hospital,Paper,False,1.0,False,True,False,False,False,False,False
2766,2012-10-02,American Express,Electronic,False,1.0,False,False,False,True,False,False,False
2767,2012-10-02,Eagle Bank,Electronic,False,3.0,False,False,False,True,False,False,False
2768,2012-10-02,Eagle Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2769,2012-10-02,"Sedgwick Claims Management Services, Inc.",Paper,False,4.0,True,False,False,False,True,False,False
2770,2012-10-03,Abington Bank,Electronic,False,7.0,False,False,False,True,False,False,False
2771,2012-10-03,Bristol County Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2772,2012-10-04,Pilgrim Bank,Electronic,False,8.0,False,False,False,True,False,False,False
2773,2012-10-04,St. Mary's Credit Union,Electronic,False,14.0,False,False,False,True,False,False,False
2774,2012-10-04,Savers Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2775,2012-10-04,Marlborough Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2776,2012-10-05,Experian,Undefined,False,1.0,True,True,False,True,True,False,False
2777,2012-10-05,Adams Community Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2778,2012-10-06,American Express,Electronic,False,25.0,False,False,False,True,False,False,False
2779,2012-10-09,"Litton & Giddings Radiological Associates, P.C.",Paper,False,2.0,True,False,False,False,False,False,False
2780,2012-10-09,Capital One,Electronic,False,1.0,True,True,False,False,True,False,False
2781,2012-10-09,American Express,Electronic,False,39.0,False,False,False,True,False,False,False
2782,2012-10-09,Rockland Trust,Both,False,248.0,False,False,False,True,False,False,False
2783,2012-10-09,Eastern Bank,Electronic,False,433.0,False,False,False,True,False,False,False
2784,2012-10-09,Columbia Management,Electronic,False,4.0,True,True,False,False,True,False,False
2785,2012-10-10,Eagle Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2786,2012-10-10,American Express,Electronic,False,5.0,False,False,False,True,False,False,False
2787,2012-10-10,Emochila,Electronic,False,7.0,False,True,False,True,False,False,False
2788,2012-10-11,Eagle Bank,Electronic,False,2.0,False,False,False,True,False,False,False
2789,2012-10-11,American Express,Electronic,False,5.0,False,False,False,True,False,False,False
2790,2012-10-15,Salem Five,Electronic,False,3.0,False,False,False,True,False,False,False
2791,2012-10-15,MutualOne Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2792,2012-10-15,MetroWest Medical Center,Paper,False,12.0,True,False,False,False,True,False,False
2793,2012-10-16,University of Chicago,Both,False,9.0,True,False,False,False,True,False,False
2794,2012-10-16,Bristol County Savings Bank,Electronic,False,3.0,False,False,False,True,False,False,False
2795,2012-10-16,Pilgrim Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2796,2012-10-16,Marlborough Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2797,2012-10-16,Bristol County Savings Bank,Electronic,False,2.0,False,False,False,True,False,False,False
2798,2012-10-16,Bristol County Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2799,2012-10-16,Harvard Medical Faculty Physicians,Paper,False,9.0,False,True,False,False,True,False,False
2800,2012-10-16,Savers Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2801,2012-10-17,TD Bank,Electronic,False,73240.0,False,False,False,True,True,False,True
2802,2012-10-17,Salem Five,Electronic,False,49.0,False,False,False,True,False,False,False
2803,2012-10-17,Newburyport Five Cents Savings Bank,Electronic,False,11.0,False,False,False,True,False,False,False
2804,2012-10-17,Consolidated Container Company,Electronic,False,1.0,True,False,True,False,True,False,True
2805,2012-10-17,Salem Five,Electronic,False,1.0,False,False,False,True,False,False,False
2806,2012-10-18,SallieMae,Paper,False,1.0,True,False,False,False,True,False,False
2807,2012-10-18,"Blue Cross Blue Shield of MA, Inc.",Electronic,False,23116.0,True,True,False,False,True,False,False
2808,2012-10-19,The Cooperative Bank of Cape Cod,Both,False,154.0,False,False,False,True,False,False,False
2809,2012-10-19,Bristol County Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2810,2012-10-19,Pilgrim Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2811,2012-10-22,St. Mary's Credit Union,Electronic,False,12.0,False,False,False,True,False,False,False
2812,2012-10-22,Savers Bank,Electronic,False,4.0,False,False,False,True,False,False,False
2813,2012-10-22,The Atlantic Group,Electronic,False,1.0,True,False,False,False,True,False,False
2814,2012-10-22,Fidelity Investments,Electronic,False,1.0,True,True,False,False,True,False,False
2815,2012-10-22,Citi Personal Wealth Management,Paper,False,3.0,False,True,False,False,False,False,False
2816,2012-10-24,ING US,Electronic,False,73.0,True,False,False,False,True,False,False
2817,2012-10-24,TD Bank,Electronic,False,1.0,False,True,False,False,True,False,False
2818,2012-10-24,American Express,Electronic,False,1.0,False,False,False,True,False,False,False
2819,2012-10-24,PeoplesBank,Electronic,False,70.0,False,False,False,True,False,False,False
2820,2012-10-24,Dean Bank,Undefined,False,19.0,False,False,False,True,False,False,False
2821,2012-10-24,Salem Five Cents Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
2822,2012-10-25,Discover Financial Services,Undefined,False,119.0,False,False,False,True,False,False,False
2823,2012-10-25,Fidelity Investments,Electronic,False,2.0,True,True,False,False,True,False,False
2824,2012-10-25,"Barnes & Noble Booksellers, Inc.",Electronic,False,14.0,False,False,False,True,False,False,False
2825,2012-10-25,Duquesne Light Company,Both,False,2.0,True,True,False,True,True,False,False
2826,2012-10-26,Spaulding Rehabilitation Network,Paper,False,2.0,False,True,False,False,True,False,False
2827,2012-10-26,"Bob Ward & Sons, Inc.",Electronic,False,64.0,False,False,False,True,True,False,False
2828,2012-10-26,American Express,Electronic,False,2.0,False,False,False,True,False,False,False
2829,2012-10-26,Brown Brothers Harriman & Co.,Paper,False,2.0,True,False,False,False,True,False,False
2830,2012-10-30,Feinstein Institute for Medical Research,Electronic,False,40.0,True,False,False,False,True,False,True
2831,2012-10-30,JC Penny,Paper,False,1.0,False,True,False,True,False,False,False
2832,2012-10-30,Wingate HealthCare,Electronic,False,6.0,False,True,False,False,False,False,True
2833,2012-10-30,Eagle Bank,Electronic,False,70.0,False,False,False,True,False,False,False
2834,2012-10-30,"TD Bank, N.A.",Paper,False,1.0,False,True,False,False,True,False,False
